จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,พรรคการเมือง,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,จำนวนหน่วยเลือกตั้งทั้งหมด
กรุงเทพมหานคร,2,20,พลวัต,116,0.13,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,21,โอกาสใหม่,114,0.13,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,22,กรีน,108,0.13,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,23,พลังประชารัฐ,99,0.11,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,24,ปวงชนไทย,76,0.09,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,25,ประชาไทย,76,0.09,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,26,ใหม่,69,0.08,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,27,ประชาชาติ,65,0.08,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,28,พลังเพื่อไทย,51,0.06,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,29,ไทยก้าวหน้า,47,0.05,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,30,สังคมประชาธิปไตยไทย,46,0.05,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,31,ไทยทรัพย์ทวี,39,0.05,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,32,อนาคตไทย,37,0.04,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,33,พลังธรรมใหม่,37,0.04,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,34,คลองไทย,34,0.04,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,35,ประชากรไทย,34,0.04,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,36,ไทยชนะ,33,0.04,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,37,ไทรวมพลัง,32,0.04,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,38,ไทยพร้อม,32,0.04,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,39,สร้างอนาคตไทย,31,0.04,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,40,วิชชั่นใหม่,27,0.03,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,41,ครูไทยเพื่อประชาชน,23,0.03,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,42,เพื่อบ้านเมือง,21,0.02,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,43,ก้าวอิสระ,17,0.02,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,44,แรงงานสร้างชาติ,17,0.02,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,45,พร้อม,17,0.02,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,46,พลังไทยรักชาติ,17,0.02,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,47,ท้องที่ไทย,16,0.02,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,48,ฟิวชัน,13,0.02,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,49,แผ่นดินธรรม,12,0.01,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,50,ความหวังใหม่,12,0.01,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,51,เครือข่ายชาวนาแห่งประเทศไทย,11,0.01,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,52,พลังสังคมใหม่,9,0.01,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,53,ไทยรวมไทย,7,0.01,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,54,เพื่อชีวิตใหม่,6,0.01,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,55,ไทยธรรม,4,0.0,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,56,ประชาอาสาชาติ,3,0.0,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,2,57,ไทยพิทักษ์ธรรม,3,0.0,86220,,86220,,,220,94.82759,,232
กรุงเทพมหานคร,3,1,ประชาชน,35819,45.41,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,2,ภูมิใจไทย,15604,19.78,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,3,ประชาธิปัตย์,12667,16.06,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,4,เพื่อไทย,5700,7.23,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,5,ไทยภักดี,1669,2.12,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,6,รวมไทยสร้างชาติ,1613,2.05,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,7,เศรษฐกิจ,1304,1.65,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,8,ไทยก้าวใหม่,618,0.78,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,9,ไทยสร้างไทย,583,0.74,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,10,เสรีรวมไทย,424,0.54,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,11,เพื่อชาติไทย,376,0.48,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,12,ทางเลือกใหม่,286,0.36,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,13,ประชาธิปไตยใหม่,274,0.35,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,14,รวมพลังประชาชน,200,0.25,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,15,กล้าธรรม,153,0.19,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,16,ใหม่,149,0.19,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,17,รักชาติ,118,0.15,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,18,รวมใจไทย,112,0.14,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,19,พลวัต,101,0.13,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,20,ประชาไทย,89,0.11,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,21,พลังประชารัฐ,83,0.11,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,22,ประชาชาติ,68,0.09,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,23,กรีน,64,0.08,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,24,ไทยก้าวหน้า,60,0.08,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,25,มิติใหม่,48,0.06,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,26,โอกาสใหม่,44,0.06,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,27,เป็นธรรม,44,0.06,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,28,ไทยพร้อม,42,0.05,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,29,ปวงชนไทย,39,0.05,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,30,พลังธรรมใหม่,39,0.05,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,31,พลังเพื่อไทย,38,0.05,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,32,ประชากรไทย,35,0.04,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,33,อนาคตไทย,34,0.04,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,34,ไทยชนะ,33,0.04,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,35,คลองไทย,33,0.04,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,36,ไทยทรัพย์ทวี,31,0.04,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,37,ก้าวอิสระ,31,0.04,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,38,พร้อม,24,0.03,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,39,ไทรวมพลัง,23,0.03,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,40,ครูไทยเพื่อประชาชน,21,0.03,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,41,สร้างอนาคตไทย,20,0.03,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,42,สังคมประชาธิปไตยไทย,19,0.02,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,43,วิชชั่นใหม่,16,0.02,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,44,ฟิวชัน,15,0.02,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,45,แรงงานสร้างชาติ,13,0.02,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,46,เพื่อบ้านเมือง,12,0.02,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,47,พลังไทยรักชาติ,12,0.02,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,48,ท้องที่ไทย,10,0.01,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,49,เพื่อชีวิตใหม่,10,0.01,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,50,แผ่นดินธรรม,10,0.01,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,51,ไทยพิทักษ์ธรรม,10,0.01,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,52,ไทยรวมไทย,8,0.01,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,53,ไทยธรรม,7,0.01,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,54,เครือข่ายชาวนาแห่งประเทศไทย,7,0.01,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,55,พลังสังคมใหม่,6,0.01,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,56,ความหวังใหม่,6,0.01,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,3,57,ประชาอาสาชาติ,1,0.0,78875,,78875,,,206,94.93088,,217
กรุงเทพมหานคร,4,1,ประชาชน,36150,45.59,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,2,ภูมิใจไทย,16202,20.43,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,3,ประชาธิปัตย์,11540,14.55,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,4,เพื่อไทย,5499,6.93,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,5,รวมไทยสร้างชาติ,1674,2.11,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,6,ไทยภักดี,1480,1.87,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,7,เศรษฐกิจ,1399,1.76,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,8,กล้าธรรม,861,1.09,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,9,ไทยสร้างไทย,655,0.83,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,10,ไทยก้าวใหม่,565,0.71,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,11,เสรีรวมไทย,365,0.46,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,12,ไทยทรัพย์ทวี,353,0.45,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,13,เพื่อชาติไทย,306,0.39,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,14,ทางเลือกใหม่,298,0.38,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,15,ประชาธิปไตยใหม่,268,0.34,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,16,รวมพลังประชาชน,186,0.23,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,17,รักชาติ,107,0.13,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,18,รวมใจไทย,101,0.13,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,19,พลังประชารัฐ,93,0.12,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,20,มิติใหม่,88,0.11,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,21,พลวัต,74,0.09,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,22,ประชาชาติ,72,0.09,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,23,ประชาไทย,72,0.09,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,24,กรีน,67,0.08,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,25,ใหม่,54,0.07,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,26,ไทยก้าวหน้า,53,0.07,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,27,ปวงชนไทย,50,0.06,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,28,อนาคตไทย,48,0.06,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,29,โอกาสใหม่,47,0.06,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,30,พลังธรรมใหม่,46,0.06,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,31,พลังเพื่อไทย,44,0.06,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,32,ไทยพร้อม,43,0.05,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,33,วิชชั่นใหม่,42,0.05,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,34,คลองไทย,40,0.05,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,35,เป็นธรรม,40,0.05,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,36,ไทยชนะ,39,0.05,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,37,ประชากรไทย,39,0.05,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,38,ไทรวมพลัง,35,0.04,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,39,แรงงานสร้างชาติ,27,0.03,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,40,พร้อม,21,0.03,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,41,สร้างอนาคตไทย,20,0.03,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,42,ครูไทยเพื่อประชาชน,16,0.02,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,43,ฟิวชัน,13,0.02,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,44,พลังไทยรักชาติ,13,0.02,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,45,ท้องที่ไทย,12,0.02,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,46,สังคมประชาธิปไตยไทย,12,0.02,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,47,เพื่อชีวิตใหม่,12,0.02,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,48,ความหวังใหม่,12,0.02,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,49,แผ่นดินธรรม,9,0.01,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,50,เพื่อบ้านเมือง,8,0.01,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,51,ไทยรวมไทย,7,0.01,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,52,ก้าวอิสระ,6,0.01,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,53,พลังสังคมใหม่,4,0.01,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,54,ไทยธรรม,4,0.01,79302,,79302,,,187,94.92386,,197
กรุงเทพมหานคร,4,55,ประชาอาสาชาติ,4,0.01,79302,,79302,,,187,94.92386,,197
